交易日,当日收益率,累计收益率,无限制收益率,指数累计,控仓收益_5,控仓累计_5,仓位控制_20,控仓收益_20,控仓累计_20,控仓收益_30,控仓累计_30,控仓收益_60,控仓累计_60
2022-01-28,-0.24,19.76,-0.24,26.790000000000006,-0.0,8.489999999999998,1,-0.24,14.830000000000009,-0.0,13.880000000000008,-0.0,17.540000000000013
2022-02-07,0.0,19.76,0.0,26.900000000000006,0.0,8.489999999999998,1,0.0,14.830000000000009,0.0,13.880000000000008,0.0,17.540000000000013
2022-02-08,0.0,19.76,0.0,28.020000000000007,0.0,8.489999999999998,0,0.0,14.830000000000009,0.0,13.880000000000008,0.0,17.540000000000013
2022-02-09,0.0,19.76,0.0,28.140000000000008,0.0,8.489999999999998,0,0.0,14.830000000000009,0.0,13.880000000000008,0.0,17.540000000000013
2022-02-10,0.0,19.76,0.0,29.480000000000008,0.0,8.489999999999998,0,0.0,14.830000000000009,0.0,13.880000000000008,0.0,17.540000000000013
2022-02-11,0.0,19.76,0.0,29.660000000000007,0.0,8.489999999999998,0,0.0,14.830000000000009,0.0,13.880000000000008,0.0,17.540000000000013
2022-02-14,-0.42,19.34,-0.42,28.590000000000007,-0.0,8.489999999999998,1,-0.42,14.410000000000009,-0.0,13.880000000000008,-0.42,17.12000000000001
2022-02-15,-0.84,18.5,-0.84,25.490000000000006,-0.0,8.489999999999998,1,-0.84,13.57000000000001,-0.0,13.880000000000008,-0.0,17.12000000000001
2022-02-16,0.0,18.5,0.0,23.910000000000004,0.0,8.489999999999998,1,0.0,13.57000000000001,0.0,13.880000000000008,0.0,17.12000000000001
2022-02-17,0.0,18.5,0.0,24.570000000000004,0.0,8.489999999999998,1,0.0,13.57000000000001,0.0,13.880000000000008,0.0,17.12000000000001
2022-02-18,0.0,18.5,0.0,24.750000000000004,0.0,8.489999999999998,1,0.0,13.57000000000001,0.0,13.880000000000008,0.0,17.12000000000001
2022-02-21,0.0,18.5,0.0,25.550000000000004,0.0,8.489999999999998,0,0.0,13.57000000000001,0.0,13.880000000000008,0.0,17.12000000000001
2022-02-22,0.0,18.5,0.0,26.730000000000004,0.0,8.489999999999998,0,0.0,13.57000000000001,0.0,13.880000000000008,0.0,17.12000000000001
2022-02-23,0.3,18.8,0.3,26.130000000000003,0.0,8.489999999999998,0,0.0,13.57000000000001,0.0,13.880000000000008,0.0,17.12000000000001
2022-02-24,-0.42,18.38,-0.42,27.880000000000003,-0.42,8.069999999999999,0,-0.0,13.57000000000001,-0.0,13.880000000000008,-0.0,17.12000000000001
2022-02-25,0.99,19.37,0.99,27.000000000000004,0.0,8.069999999999999,0,0.0,13.57000000000001,0.0,13.880000000000008,0.0,17.12000000000001
2022-02-28,0.0,19.37,0.0,27.960000000000004,0.0,8.069999999999999,0,0.0,13.57000000000001,0.0,13.880000000000008,0.0,17.12000000000001
2022-03-01,-0.01,19.36,-0.01,28.470000000000006,-0.01,8.059999999999999,0,-0.0,13.57000000000001,-0.01,13.870000000000008,-0.0,17.12000000000001
2022-03-02,-0.42,18.94,-0.42,28.810000000000006,-0.42,7.639999999999999,0,-0.0,13.57000000000001,-0.42,13.450000000000008,-0.42,16.70000000000001
2022-03-03,0.0,18.94,0.0,28.640000000000004,0.0,7.639999999999999,0,0.0,13.57000000000001,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-04,-0.12,18.82,-0.12,27.610000000000003,-0.12,7.519999999999999,1,-0.12,13.45000000000001,-0.0,13.450000000000008,-0.0,16.70000000000001
2022-03-07,0.6,19.42,0.6,26.060000000000002,0.0,7.519999999999999,1,0.6,14.05000000000001,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-08,-1.26,18.16,-2.1,23.660000000000004,-0.0,7.519999999999999,1,-1.26,12.79000000000001,-0.0,13.450000000000008,-0.0,16.70000000000001
2022-03-09,0.3,18.46,0.3,21.030000000000005,0.0,7.519999999999999,1,0.3,13.09000000000001,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-10,0.3,18.76,0.3,20.170000000000005,0.0,7.519999999999999,1,0.3,13.390000000000011,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-11,-0.12,18.64,-0.12,22.170000000000005,-0.0,7.519999999999999,1,-0.12,13.270000000000012,-0.0,13.450000000000008,-0.0,16.70000000000001
2022-03-14,0.0,18.64,0.0,22.110000000000007,0.0,7.519999999999999,0,0.0,13.270000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-15,-0.77,17.87,-0.96,21.370000000000008,-0.0,7.519999999999999,1,-0.77,12.500000000000012,-0.0,13.450000000000008,-0.0,16.70000000000001
2022-03-16,1.5,19.37,1.5,19.430000000000007,0.0,7.519999999999999,1,1.5,14.000000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-17,0.0,19.37,0.0,21.140000000000008,0.0,7.519999999999999,1,0.0,14.000000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-18,0.3,19.67,0.3,22.750000000000007,0.0,7.519999999999999,0,0.0,14.000000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-21,0.3,19.97,0.3,23.580000000000005,0.0,7.519999999999999,0,0.0,14.000000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-22,-0.01,19.96,-0.01,24.080000000000005,-0.0,7.519999999999999,0,-0.0,14.000000000000012,-0.0,13.450000000000008,-0.0,16.70000000000001
2022-03-23,0.0,19.96,0.0,23.740000000000006,0.0,7.519999999999999,0,0.0,14.000000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-24,-1.11,18.85,-1.84,23.530000000000005,-0.0,7.519999999999999,1,-1.11,12.890000000000013,-0.0,13.450000000000008,-0.0,16.70000000000001
2022-03-25,-1.72,17.13,-1.72,22.180000000000003,-0.0,7.519999999999999,1,-1.72,11.170000000000012,-0.0,13.450000000000008,-0.0,16.70000000000001
2022-03-28,-0.42,16.71,-0.42,21.150000000000002,-0.0,7.519999999999999,1,-0.42,10.750000000000012,-0.0,13.450000000000008,-0.0,16.70000000000001
2022-03-29,0.0,16.71,0.0,20.46,0.0,7.519999999999999,1,0.0,10.750000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-30,0.0,16.71,0.0,20.16,0.0,7.519999999999999,1,0.0,10.750000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-03-31,0.0,16.71,0.0,21.62,0.0,7.519999999999999,0,0.0,10.750000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-04-01,0.0,16.71,0.0,21.490000000000002,0.0,7.519999999999999,0,0.0,10.750000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-04-06,0.3,17.01,0.3,22.220000000000002,0.3,7.8199999999999985,0,0.0,10.750000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-04-07,0.0,17.01,0.0,22.500000000000004,0.0,7.8199999999999985,0,0.0,10.750000000000012,0.0,13.450000000000008,0.0,16.70000000000001
2022-04-08,-0.13,16.88,-0.13,21.660000000000004,-0.0,7.8199999999999985,1,-0.13,10.620000000000012,-0.0,13.450000000000008,-0.0,16.70000000000001
2022-04-11,0.35,17.23,0.58,21.400000000000002,0.0,7.8199999999999985,1,0.35,10.970000000000011,0.0,13.450000000000008,0.0,16.70000000000001
2022-04-12,0.95,18.18,0.95,19.89,0.0,7.8199999999999985,1,0.95,11.92000000000001,0.0,13.450000000000008,0.0,16.70000000000001
2022-04-13,0.0,18.18,0.0,20.12,0.0,7.8199999999999985,1,0.0,11.92000000000001,0.0,13.450000000000008,0.0,16.70000000000001
2022-04-14,0.0,18.18,0.0,19.45,0.0,7.8199999999999985,1,0.0,11.92000000000001,0.0,13.450000000000008,0.0,16.70000000000001
2022-04-15,0.0,18.18,0.0,20.05,0.0,7.8199999999999985,1,0.0,11.92000000000001,0.0,13.450000000000008,0.0,16.70000000000001
2022-04-18,0.37,18.55,0.47,19.830000000000002,0.0,7.8199999999999985,1,0.37,12.29000000000001,0.0,13.450000000000008,0.0,16.70000000000001
2022-04-19,0.7,19.25,0.87,20.69,0.0,7.8199999999999985,0,0.0,12.29000000000001,0.0,13.450000000000008,0.0,16.70000000000001
2022-04-20,0.3,19.55,0.3,21.6,0.3,8.12,0,0.0,12.29000000000001,0.3,13.750000000000009,0.0,16.70000000000001
2022-04-21,-0.39,19.16,-0.39,21.19,-0.0,8.12,0,-0.0,12.29000000000001,-0.0,13.750000000000009,-0.0,16.70000000000001
2022-04-22,0.37,19.53,0.37,19.78,0.0,8.12,1,0.37,12.660000000000009,0.0,13.750000000000009,0.0,16.70000000000001
2022-04-25,0.0,19.53,0.0,18.89,0.0,8.12,1,0.0,12.660000000000009,0.0,13.750000000000009,0.0,16.70000000000001
2022-04-26,1.5,21.03,1.5,15.88,0.0,8.12,1,1.5,14.160000000000009,0.0,13.750000000000009,0.0,16.70000000000001
2022-04-27,0.0,21.03,0.0,15.280000000000001,0.0,8.12,1,0.0,14.160000000000009,0.0,13.750000000000009,0.0,16.70000000000001
2022-04-28,0.0,21.03,0.0,16.96,0.0,8.12,1,0.0,14.160000000000009,0.0,13.750000000000009,0.0,16.70000000000001
2022-04-29,1.2,22.23,1.5,16.93,0.0,8.12,0,0.0,14.160000000000009,0.0,13.750000000000009,0.0,16.70000000000001
2022-05-05,0.0,22.23,0.0,19.08,0.0,8.12,0,0.0,14.160000000000009,0.0,13.750000000000009,0.0,16.70000000000001
2022-05-06,0.0,22.23,0.0,20.31,0.0,8.12,0,0.0,14.160000000000009,0.0,13.750000000000009,0.0,16.70000000000001
2022-05-09,0.73,22.96,0.73,19.88,0.73,8.85,0,0.0,14.160000000000009,0.0,13.750000000000009,0.0,16.70000000000001
2022-05-10,0.0,22.96,0.0,20.63,0.0,8.85,0,0.0,14.160000000000009,0.0,13.750000000000009,0.0,16.70000000000001
2022-05-11,0.0,22.96,0.0,21.31,0.0,8.85,0,0.0,14.160000000000009,0.0,13.750000000000009,0.0,16.70000000000001
2022-05-12,-0.07,22.89,-0.07,22.459999999999997,-0.07,8.78,0,-0.0,14.160000000000009,-0.07,13.680000000000009,-0.0,16.70000000000001
2022-05-13,-0.06,22.83,-0.06,22.669999999999998,-0.06,8.719999999999999,0,-0.0,14.160000000000009,-0.06,13.620000000000008,-0.0,16.70000000000001
2022-05-16,0.3,23.13,0.3,23.299999999999997,0.3,9.02,0,0.0,14.160000000000009,0.3,13.920000000000009,0.3,17.00000000000001
2022-05-17,0.3,23.43,0.3,23.97,0.3,9.32,0,0.0,14.160000000000009,0.3,14.22000000000001,0.3,17.30000000000001
2022-05-18,0.57,24.0,0.71,24.27,0.57,9.89,0,0.0,14.160000000000009,0.57,14.79000000000001,0.57,17.87000000000001
2022-05-19,-0.84,23.16,-0.84,24.53,-0.84,9.05,0,-0.0,14.160000000000009,-0.84,13.95000000000001,-0.84,17.030000000000012
2022-05-20,0.3,23.46,0.3,24.76,0.3,9.350000000000001,0,0.0,14.160000000000009,0.3,14.25000000000001,0.3,17.330000000000013
2022-05-23,0.3,23.76,0.3,25.17,0.3,9.650000000000002,0,0.0,14.160000000000009,0.3,14.550000000000011,0.3,17.630000000000013
2022-05-24,-0.3,23.46,-0.3,25.66,-0.3,9.350000000000001,0,-0.0,14.160000000000009,-0.3,14.25000000000001,-0.3,17.330000000000013
2022-05-25,1.3,24.76,1.3,23.6,1.3,10.650000000000002,1,1.3,15.46000000000001,1.3,15.550000000000011,1.3,18.630000000000013
2022-05-26,-0.02,24.74,-0.02,24.23,-0.02,10.630000000000003,1,-0.02,15.44000000000001,-0.02,15.530000000000012,-0.02,18.610000000000014
2022-05-27,-0.09,24.65,-0.14,24.44,-0.09,10.540000000000003,1,-0.09,15.35000000000001,-0.09,15.440000000000012,-0.09,18.520000000000014
2022-05-30,0.32,24.97,0.32,24.43,0.32,10.860000000000003,1,0.32,15.67000000000001,0.32,15.760000000000012,0.32,18.840000000000014
2022-05-31,0.0,24.97,0.0,24.56,0.0,10.860000000000003,0,0.0,15.67000000000001,0.0,15.760000000000012,0.0,18.840000000000014
2022-06-01,-0.05,24.92,-0.05,24.79,-0.05,10.810000000000002,0,-0.0,15.67000000000001,-0.05,15.710000000000012,-0.05,18.790000000000013
2022-06-02,0.0,24.92,0.0,25.18,0.0,10.810000000000002,0,0.0,15.67000000000001,0.0,15.710000000000012,0.0,18.790000000000013
2022-06-06,0.0,24.92,0.0,25.72,0.0,10.810000000000002,0,0.0,15.67000000000001,0.0,15.710000000000012,0.0,18.790000000000013
2022-06-07,0.0,24.92,0.0,26.89,0.0,10.810000000000002,0,0.0,15.67000000000001,0.0,15.710000000000012,0.0,18.790000000000013
2022-06-08,0.18,25.1,0.18,26.98,0.18,10.990000000000002,0,0.0,15.67000000000001,0.18,15.890000000000011,0.18,18.970000000000013
2022-06-09,0.1,25.2,0.1,27.19,0.1,11.090000000000002,0,0.0,15.67000000000001,0.1,15.99000000000001,0.1,19.070000000000014
2022-06-10,0.09,25.29,0.09,26.77,0.09,11.180000000000001,0,0.0,15.67000000000001,0.09,16.080000000000013,0.09,19.160000000000014
2022-06-13,0.0,25.29,0.0,27.61,0.0,11.180000000000001,0,0.0,15.67000000000001,0.0,16.080000000000013,0.0,19.160000000000014
2022-06-14,0.0,25.29,0.0,27.91,0.0,11.180000000000001,0,0.0,15.67000000000001,0.0,16.080000000000013,0.0,19.160000000000014
2022-06-15,0.0,25.29,0.0,27.64,0.0,11.180000000000001,0,0.0,15.67000000000001,0.0,16.080000000000013,0.0,19.160000000000014
2022-06-16,0.3,25.59,0.3,28.330000000000002,0.3,11.480000000000002,0,0.0,15.67000000000001,0.3,16.380000000000013,0.3,19.460000000000015
2022-06-17,-0.42,25.17,-0.42,29.060000000000002,-0.42,11.060000000000002,0,-0.0,15.67000000000001,-0.42,15.960000000000013,-0.42,19.040000000000013
2022-06-20,-0.84,24.33,-0.84,29.55,-0.84,10.220000000000002,0,-0.0,15.67000000000001,-0.84,15.120000000000013,-0.84,18.200000000000014
2022-06-21,0.6,24.93,0.6,28.43,0.6,10.820000000000002,1,0.6,16.27000000000001,0.6,15.720000000000013,0.6,18.800000000000015
2022-06-22,-0.11,24.82,-0.11,28.58,-0.11,10.710000000000003,1,-0.11,16.16000000000001,-0.11,15.610000000000014,-0.11,18.690000000000015
2022-06-23,0.0,24.82,0.0,28.72,0.0,10.710000000000003,1,0.0,16.16000000000001,0.0,15.610000000000014,0.0,18.690000000000015
2022-06-24,0.0,24.82,0.0,29.5,0.0,10.710000000000003,0,0.0,16.16000000000001,0.0,15.610000000000014,0.0,18.690000000000015
2022-06-27,0.0,24.82,0.0,30.23,0.0,10.710000000000003,0,0.0,16.16000000000001,0.0,15.610000000000014,0.0,18.690000000000015
2022-06-28,0.0,24.82,0.0,31.23,0.0,10.710000000000003,0,0.0,16.16000000000001,0.0,15.610000000000014,0.0,18.690000000000015
2022-06-29,0.3,25.12,0.3,32.01,0.3,11.010000000000003,0,0.0,16.16000000000001,0.3,15.910000000000014,0.3,18.990000000000016
2022-06-30,0.6,25.72,0.6,30.68,0.6,11.610000000000003,1,0.6,16.760000000000012,0.6,16.510000000000016,0.6,19.590000000000018
2022-07-01,0.04,25.76,0.04,31.33,0.04,11.650000000000002,0,0.0,16.760000000000012,0.04,16.550000000000015,0.04,19.630000000000017
2022-07-04,-0.08,25.68,-0.08,31.31,-0.08,11.570000000000002,1,-0.08,16.680000000000014,-0.08,16.470000000000017,-0.08,19.55000000000002
2022-07-05,0.0,25.68,0.0,31.98,0.0,11.570000000000002,0,0.0,16.680000000000014,0.0,16.470000000000017,0.0,19.55000000000002
2022-07-06,0.0,25.68,0.0,31.73,0.0,11.570000000000002,0,0.0,16.680000000000014,0.0,16.470000000000017,0.0,19.55000000000002
2022-07-07,0.3,25.98,0.3,31.0,0.3,11.870000000000003,1,0.3,16.980000000000015,0.3,16.770000000000017,0.3,19.85000000000002
2022-07-08,0.07,26.05,0.07,31.6,0.07,11.940000000000003,0,0.0,16.980000000000015,0.07,16.840000000000018,0.07,19.92000000000002
2022-07-11,0.0,26.05,0.0,31.310000000000002,0.0,11.940000000000003,1,0.0,16.980000000000015,0.0,16.840000000000018,0.0,19.92000000000002
2022-07-12,0.0,26.05,0.0,30.39,0.0,11.940000000000003,1,0.0,16.980000000000015,0.0,16.840000000000018,0.0,19.92000000000002
2022-07-13,0.3,26.35,0.3,29.26,0.0,11.940000000000003,1,0.3,17.280000000000015,0.3,17.14000000000002,0.3,20.22000000000002
2022-07-14,0.03,26.38,0.03,29.930000000000003,0.0,11.940000000000003,1,0.03,17.310000000000016,0.03,17.17000000000002,0.03,20.25000000000002
2022-07-15,-0.3,26.08,-0.3,30.580000000000002,-0.3,11.640000000000002,0,-0.0,17.310000000000016,-0.3,16.87000000000002,-0.3,19.95000000000002
2022-07-18,0.0,26.08,0.0,30.310000000000002,0.0,11.640000000000002,0,0.0,17.310000000000016,0.0,16.87000000000002,0.0,19.95000000000002
2022-07-19,0.0,26.08,0.0,31.490000000000002,0.0,11.640000000000002,0,0.0,17.310000000000016,0.0,16.87000000000002,0.0,19.95000000000002
2022-07-20,0.0,26.08,0.0,32.02,0.0,11.640000000000002,0,0.0,17.310000000000016,0.0,16.87000000000002,0.0,19.95000000000002
2022-07-21,0.0,26.08,0.0,32.720000000000006,0.0,11.640000000000002,0,0.0,17.310000000000016,0.0,16.87000000000002,0.0,19.95000000000002
2022-07-22,0.22,26.3,0.22,32.43000000000001,0.22,11.860000000000003,0,0.0,17.310000000000016,0.22,17.090000000000018,0.22,20.17000000000002
2022-07-25,-0.08,26.22,-0.08,32.10000000000001,-0.08,11.780000000000003,1,-0.08,17.230000000000018,-0.08,17.01000000000002,-0.08,20.09000000000002
2022-07-26,0.0,26.22,0.0,31.67000000000001,0.0,11.780000000000003,1,0.0,17.230000000000018,0.0,17.01000000000002,0.0,20.09000000000002
2022-07-27,0.0,26.22,0.0,32.400000000000006,0.0,11.780000000000003,0,0.0,17.230000000000018,0.0,17.01000000000002,0.0,20.09000000000002
2022-07-28,0.0,26.22,0.0,33.260000000000005,0.0,11.780000000000003,0,0.0,17.230000000000018,0.0,17.01000000000002,0.0,20.09000000000002
2022-07-29,0.3,26.52,0.3,33.980000000000004,0.3,12.080000000000004,0,0.0,17.230000000000018,0.3,17.31000000000002,0.3,20.390000000000022
2022-08-01,-0.01,26.51,-0.01,33.88,-0.01,12.070000000000004,0,-0.0,17.230000000000018,-0.01,17.30000000000002,-0.01,20.38000000000002
2022-08-02,0.0,26.51,0.0,34.53,0.0,12.070000000000004,0,0.0,17.230000000000018,0.0,17.30000000000002,0.0,20.38000000000002
2022-08-03,0.3,26.81,0.3,33.19,0.3,12.370000000000005,1,0.3,17.53000000000002,0.3,17.60000000000002,0.3,20.68000000000002
2022-08-04,0.9,27.71,1.5,32.839999999999996,0.9,13.270000000000005,1,0.9,18.430000000000017,0.9,18.500000000000018,0.9,21.58000000000002
2022-08-05,0.0,27.71,0.0,33.099999999999994,0.0,13.270000000000005,1,0.0,18.430000000000017,0.0,18.500000000000018,0.0,21.58000000000002
2022-08-08,0.3,28.01,0.3,33.28999999999999,0.3,13.570000000000006,1,0.3,18.730000000000018,0.3,18.80000000000002,0.3,21.88000000000002
2022-08-09,0.0,28.01,0.0,34.25999999999999,0.0,13.570000000000006,0,0.0,18.730000000000018,0.0,18.80000000000002,0.0,21.88000000000002
2022-08-10,-0.03,27.98,-0.03,34.47999999999999,-0.03,13.540000000000006,0,-0.0,18.730000000000018,-0.03,18.770000000000017,-0.03,21.85000000000002
2022-08-11,0.0,27.98,0.0,34.52999999999999,0.0,13.540000000000006,0,0.0,18.730000000000018,0.0,18.770000000000017,0.0,21.85000000000002
2022-08-12,0.3,28.28,0.3,35.05999999999999,0.3,13.840000000000007,0,0.0,18.730000000000018,0.3,19.070000000000018,0.3,22.15000000000002
2022-08-15,-0.29,27.99,-0.29,34.929999999999986,-0.29,13.550000000000008,0,-0.0,18.730000000000018,-0.29,18.78000000000002,-0.29,21.86000000000002
2022-08-16,0.0,27.99,0.0,35.41999999999999,0.0,13.550000000000008,0,0.0,18.730000000000018,0.0,18.78000000000002,0.0,21.86000000000002
2022-08-17,0.0,27.99,0.0,35.929999999999986,0.0,13.550000000000008,0,0.0,18.730000000000018,0.0,18.78000000000002,0.0,21.86000000000002
2022-08-18,0.0,27.99,0.0,36.009999999999984,0.0,13.550000000000008,0,0.0,18.730000000000018,0.0,18.78000000000002,0.0,21.86000000000002
2022-08-19,0.0,27.99,0.0,35.249999999999986,0.0,13.550000000000008,1,0.0,18.730000000000018,0.0,18.78000000000002,0.0,21.86000000000002
2022-08-22,0.0,27.99,0.0,33.80999999999999,0.0,13.550000000000008,1,0.0,18.730000000000018,0.0,18.78000000000002,0.0,21.86000000000002
2022-08-23,0.0,27.99,0.0,34.16999999999999,0.0,13.550000000000008,1,0.0,18.730000000000018,0.0,18.78000000000002,0.0,21.86000000000002
2022-08-24,0.0,27.99,0.0,34.41999999999999,0.0,13.550000000000008,1,0.0,18.730000000000018,0.0,18.78000000000002,0.0,21.86000000000002
2022-08-25,-0.12,27.87,-0.12,32.18999999999999,-0.0,13.550000000000008,1,-0.12,18.610000000000017,-0.0,18.78000000000002,-0.12,21.74000000000002
2022-08-26,0.0,27.87,0.0,30.96999999999999,0.0,13.550000000000008,1,0.0,18.610000000000017,0.0,18.78000000000002,0.0,21.74000000000002
2022-08-29,-0.42,27.45,-0.42,30.79999999999999,-0.0,13.550000000000008,1,-0.42,18.190000000000015,-0.0,18.78000000000002,-0.0,21.74000000000002
2022-08-30,0.0,27.45,0.0,30.61999999999999,0.0,13.550000000000008,1,0.0,18.190000000000015,0.0,18.78000000000002,0.0,21.74000000000002
2022-08-31,0.0,27.45,0.0,30.36999999999999,0.0,13.550000000000008,1,0.0,18.190000000000015,0.0,18.78000000000002,0.0,21.74000000000002
2022-09-01,0.0,27.45,0.0,28.41999999999999,0.0,13.550000000000008,1,0.0,18.190000000000015,0.0,18.78000000000002,0.0,21.74000000000002
2022-09-02,0.3,27.75,0.3,28.13999999999999,0.0,13.550000000000008,1,0.3,18.490000000000016,0.0,18.78000000000002,0.0,21.74000000000002
2022-09-05,0.0,27.75,0.0,29.00999999999999,0.0,13.550000000000008,1,0.0,18.490000000000016,0.0,18.78000000000002,0.0,21.74000000000002
2022-09-06,0.0,27.75,0.0,29.68999999999999,0.0,13.550000000000008,0,0.0,18.490000000000016,0.0,18.78000000000002,0.0,21.74000000000002
2022-09-07,0.0,27.75,0.0,30.86999999999999,0.0,13.550000000000008,0,0.0,18.490000000000016,0.0,18.78000000000002,0.0,21.74000000000002
2022-09-08,0.3,28.05,0.3,31.43999999999999,0.0,13.550000000000008,0,0.0,18.490000000000016,0.0,18.78000000000002,0.0,21.74000000000002
2022-09-09,0.0,28.05,0.0,30.70999999999999,0.0,13.550000000000008,0,0.0,18.490000000000016,0.0,18.78000000000002,0.0,21.74000000000002
2022-09-13,-0.0,28.05,-0.0,30.49999999999999,-0.0,13.550000000000008,1,-0.0,18.490000000000016,-0.0,18.78000000000002,-0.0,21.74000000000002
2022-09-14,0.0,28.05,0.0,30.68999999999999,0.0,13.550000000000008,1,0.0,18.490000000000016,0.0,18.78000000000002,0.0,21.74000000000002
2022-09-15,0.0,28.05,0.0,30.199999999999992,0.0,13.550000000000008,1,0.0,18.490000000000016,0.0,18.78000000000002,0.0,21.74000000000002
2022-09-16,-0.23,27.82,-0.23,28.789999999999992,-0.0,13.550000000000008,1,-0.23,18.260000000000016,-0.0,18.78000000000002,-0.0,21.74000000000002
2022-09-19,0.0,27.82,0.0,27.61999999999999,0.0,13.550000000000008,1,0.0,18.260000000000016,0.0,18.78000000000002,0.0,21.74000000000002
2022-09-20,0.3,28.12,0.3,27.16999999999999,0.0,13.550000000000008,1,0.3,18.560000000000016,0.0,18.78000000000002,0.0,21.74000000000002
